date,min,max,median,q1,q3,stdev,count
2024-11-04T00:00:00.000Z,2.29,22.23,4.93,4.03,5.6,1.554,618
2024-11-05T00:00:00.000Z,1.2,47.7,5.5,4.65,8.43,4.279,547
2024-11-06T00:00:00.000Z,0.3,7.13,1.9,1.12,2.72,1.386,538
2024-11-07T00:00:00.000Z,1.3,10.15,4.95,3.8,6.03,1.78,626
2024-11-08T00:00:00.000Z,2.67,29.77,6.72,5.57,8.6,2.527,571
2024-11-09T00:00:00.000Z,2.13,71.03,7.6,5.07,9.57,4.63,547
2024-11-10T00:00:00.000Z,0.6,99.45,2.65,1.4,4.48,5.421,497
2024-11-11T00:00:00.000Z,0.98,31.67,3.41,2.17,8.94,6.078,550
2024-11-12T00:00:00.000Z,2,38.6,6.53,4.23,13.54,9.604,456
2024-11-13T00:00:00.000Z,1.3,15.68,6.7,3.5,8.05,2.857,477
2024-11-14T00:00:00.000Z,3.7,31.85,9.25,6.75,19.5,7.307,474
2024-11-15T00:00:00.000Z,0.32,22.58,2.33,1.25,4.05,6.632,599
2024-11-16T00:00:00.000Z,0.5,98.8,2.25,1.5,2.9,4.483,623
2024-11-17T00:00:00.000Z,0.52,24.05,1.83,1.33,3.82,2.354,624
2024-11-18T00:00:00.000Z,0.52,10.95,3.39,1.7,4.76,1.899,596
2024-11-19T00:00:00.000Z,0.55,35.7,2.22,1.35,4.88,3.937,571
2024-11-20T00:00:00.000Z,0.73,59.05,2.7,1.6,7.89,5.782,589
2024-11-21T00:00:00.000Z,0.55,12.55,1.98,1.3,2.6,1.977,562
2024-11-22T00:00:00.000Z,0.2,29.85,1.14,0.56,3.9,6.174,571
2024-11-23T00:00:00.000Z,0.1,355.95,2.65,1,4.55,20.711,468
2024-11-24T00:00:00.000Z,0.13,32.38,1.5,1.1,1.9,1.505,566
2024-11-25T00:00:00.000Z,0.3,20.39,1.24,0.82,1.67,1.623,514
2024-11-26T00:00:00.000Z,0.25,49.88,1.3,0.9,15.75,14.89,657
2024-11-27T00:00:00.000Z,1.1,40.54,4.97,3.55,20.7,11.857,656
2024-11-28T00:00:00.000Z,0.3,38.85,2.25,1.3,4.79,5.609,668
2024-11-29T00:00:00.000Z,0.2,32.6,1.33,0.98,2.33,2.025,663
2024-11-30T00:00:00.000Z,0.1,12.8,1,0.7,1.5,1.076,655
2024-12-01T00:00:00.000Z,0.25,9.15,0.95,0.68,1.33,0.55,657
2024-12-02T00:00:00.000Z,0.2,28.4,0.98,0.7,3.45,2.588,652
2024-12-03T00:00:00.000Z,0.43,14.6,2.1,1.12,3.25,1.788,662
2024-12-04T00:00:00.000Z,0.1,29.27,1.75,0.7,5.09,2.696,650
2024-12-05T00:00:00.000Z,0.2,16.57,1.55,1.08,2,1.062,668
2024-12-06T00:00:00.000Z,0.1,33.17,1.1,0.8,1.48,2.792,643
2024-12-07T00:00:00.000Z,0.1,18.05,1.27,0.63,1.95,1.732,671
2024-12-08T00:00:00.000Z,0.4,19.48,1.38,1,1.88,1.417,675
2024-12-09T00:00:00.000Z,0.4,37.29,1.44,1,2.6,2.223,646
2024-12-10T00:00:00.000Z,0.4,6.88,1.24,0.9,1.67,0.596,636
2024-12-11T00:00:00.000Z,0.3,36.04,1.45,0.95,2.63,2.354,607
2024-12-12T00:00:00.000Z,3.2,49.63,6.78,4.97,12.01,5.099,641
2024-12-13T00:00:00.000Z,4.05,16.27,9.43,7.63,11.18,2.602,631
2024-12-14T00:00:00.000Z,0.47,29.65,1.7,1.05,2.65,2.538,557
2024-12-15T00:00:00.000Z,0.1,6.57,0.74,0.43,1.33,0.736,664
2024-12-16T00:00:00.000Z,0.4,16.07,1.14,0.8,1.8,1.246,626
2024-12-17T00:00:00.000Z,0.1,29.9,1.08,0.65,1.48,1.911,625
2024-12-18T00:00:00.000Z,0.1,11.6,1.05,0.5,1.8,0.977,639
2024-12-19T00:00:00.000Z,0.28,6.55,1.1,0.8,1.75,0.778,332
2024-12-20T00:00:00.000Z,0.3,16.82,1.45,0.75,2.1,1.251,506
2024-12-21T00:00:00.000Z,0.13,6.88,1.88,1.2,2.57,1.191,613
2024-12-22T00:00:00.000Z,0.28,8.6,1.8,0.98,2.52,1.086,674
2024-12-23T00:00:00.000Z,0.1,9.52,1.55,1.1,2.85,1.546,623
2024-12-24T00:00:00.000Z,0.1,9.98,1,0.52,1.4,0.811,611
2024-12-25T00:00:00.000Z,0.1,61.1,0.9,0.52,9.09,10.987,632
2024-12-26T00:00:00.000Z,5.03,62.67,13.45,7.95,22.52,10.669,657
2024-12-27T00:00:00.000Z,1.23,50.85,6.63,4.84,9,4.984,655
2024-12-28T00:00:00.000Z,0.13,10.55,1.9,1,4.88,2.538,673
2024-12-29T00:00:00.000Z,0.28,3.1,0.8,0.6,1.08,0.391,547
2024-12-30T00:00:00.000Z,0.2,34.03,0.82,0.5,1.48,2.637,372
2024-12-31T00:00:00.000Z,0.13,4.5,1,0.8,1.3,0.534,467
2025-01-01T00:00:00.000Z,0.3,60.88,1.42,1.08,4.57,4.989,627
2025-01-02T00:00:00.000Z,1.3,36.04,2.6,2.13,5.13,3.724,667
2025-01-03T00:00:00.000Z,1.1,26.75,3.5,2.5,5,2.875,652
2025-01-04T00:00:00.000Z,0.2,31.13,3,1.45,5.53,4.561,645
2025-01-05T00:00:00.000Z,0.55,16.85,2.15,1.4,4.15,2.087,669
2025-01-06T00:00:00.000Z,0.45,5.93,1.65,1.27,2.25,0.934,627
2025-01-07T00:00:00.000Z,0.28,12.9,1.8,1.27,3.78,1.63,648
2025-01-08T00:00:00.000Z,2.42,56.7,9.44,4.65,15.9,11.552,595
2025-01-09T00:00:00.000Z,2.9,45,6.63,5.3,12.73,6.422,595
2025-01-10T00:00:00.000Z,0.73,31.27,3.75,1.98,10.67,4.863,669
2025-01-11T00:00:00.000Z,0.1,346.92,1.9,1.3,14.73,18.798,639
2025-01-12T00:00:00.000Z,0.85,26.25,8.28,2.71,12.38,5.372,668
2025-01-13T00:00:00.000Z,0.1,45.17,0.82,0.52,1.14,2.697,581
2025-01-14T00:00:00.000Z,0.2,28.67,0.93,0.6,1.9,2.513,437
2025-01-15T00:00:00.000Z,0.15,136.19,4.26,2.74,6.22,10.427,624
2025-01-16T00:00:00.000Z,0.32,157.05,2.9,2.15,4.57,7.049,627
2025-01-17T00:00:00.000Z,0.9,43.6,2.97,2,10.18,9.061,622
2025-01-18T00:00:00.000Z,1.77,61.6,6.4,5.15,9.44,4.165,623
2025-01-19T00:00:00.000Z,3.85,382.95,9.52,7.71,12.95,31.23,672
2025-01-20T00:00:00.000Z,2.25,203.93,7.97,5.97,9.02,8.652,591
2025-01-21T00:00:00.000Z,0.45,20.32,4.28,2.29,6.7,2.861,510
2025-01-22T00:00:00.000Z,0.3,20.48,3,2.39,4.38,2.495,644
2025-01-23T00:00:00.000Z,0.1,17.95,1.2,0.63,2.27,2.05,577
2025-01-24T00:00:00.000Z,0.2,19.2,1.63,1.12,2.47,1.365,560
2025-01-25T00:00:00.000Z,0.2,27.05,0.88,0.6,1.27,2.519,617
2025-01-26T00:00:00.000Z,0.52,4.88,2.16,1.6,2.72,0.936,64
2025-01-27T00:00:00.000Z,0.1,13.35,1.42,0.88,2.41,2.508,477
2025-01-28T00:00:00.000Z,0.2,15.05,2.95,1.92,6.3,2.602,575
2025-01-29T00:00:00.000Z,0.5,18.6,2.2,1.05,2.7,1.914,235
2025-01-30T00:00:00.000Z,0.3,81.63,1.08,0.77,2.1,7.86,274
2025-01-31T00:00:00.000Z,1.12,67.56,2.6,2.08,17.77,12.075,529
2025-02-01T00:00:00.000Z,0.68,120.38,2.58,1.67,4.3,12.319,486
2025-02-02T00:00:00.000Z,0.1,46.63,2.02,0.8,10.61,11.927,585
2025-02-03T00:00:00.000Z,0.2,33.53,1.09,0.7,1.47,1.768,664
2025-02-04T00:00:00.000Z,0.1,9.1,0.83,0.47,1.17,0.742,671
2025-02-05T00:00:00.000Z,0.4,30.85,1.05,0.8,4.25,8.399,647
2025-02-06T00:00:00.000Z,0.47,54.85,2.75,1.33,8.11,10.026,649
2025-02-07T00:00:00.000Z,0.7,21.4,2,1.4,3.28,4.078,556
2025-02-08T00:00:00.000Z,0.75,25.25,4.09,1.8,7.97,4.184,618
2025-02-09T00:00:00.000Z,4.8,15.38,8.86,6.88,10.6,2.226,646
2025-02-10T00:00:00.000Z,1.85,10.3,4.88,3.7,6.95,1.986,659
2025-02-11T00:00:00.000Z,2.4,24.4,6.18,3.71,11.25,4.268,229
2025-02-12T00:00:00.000Z,2.88,27.08,5.85,4.82,8.26,2.434,393
2025-02-13T00:00:00.000Z,4.47,18.27,7.85,7.03,8.75,1.738,454
2025-02-14T00:00:00.000Z,2.7,351.35,9.38,6.15,11.88,25.706,339
2025-02-15T00:00:00.000Z,4.55,23.92,12.5,9.32,16.32,4.88,220
2025-02-16T00:00:00.000Z,7.2,26.7,12.6,10.39,17.89,4.327,381
2025-02-17T00:00:00.000Z,6.25,38.47,12.22,11.07,13.7,2.385,334
2025-02-18T00:00:00.000Z,4.28,33.7,11.57,9.25,15,3.817,583
2025-02-19T00:00:00.000Z,0.2,41.88,2.31,0.88,6.82,5.225,648
2025-02-20T00:00:00.000Z,0.1,29.48,1.95,0.6,3.58,2.535,657
2025-02-21T00:00:00.000Z,0.1,27.45,0.89,0.52,1.7,2.123,650
2025-02-22T00:00:00.000Z,0.8,27.02,1.85,1.5,2.47,3.159,662
2025-02-23T00:00:00.000Z,0.1,26.52,1.4,0.73,3.16,2.007,661
2025-02-24T00:00:00.000Z,0.3,4.63,1.8,1.3,2.17,0.616,656
2025-02-25T00:00:00.000Z,0.5,6.8,1.35,1.12,1.73,0.705,648
2025-02-26T00:00:00.000Z,0.2,11.1,1.2,0.89,1.65,0.888,661
2025-02-27T00:00:00.000Z,0.77,3.1,1.63,1.42,1.87,0.374,456
2025-02-28T00:00:00.000Z,1.3,4.72,2,1.7,2.9,0.846,111
2025-03-01T00:00:00.000Z,0.22,26.7,0.99,0.6,5.18,3.706,456
2025-03-02T00:00:00.000Z,0.3,61,2,1.02,6.6,4.505,614
2025-03-03T00:00:00.000Z,0.3,27.25,0.95,0.73,1.7,3.384,626
2025-03-04T00:00:00.000Z,0.6,14.32,1.6,1.25,2.04,1.167,662
2025-03-05T00:00:00.000Z,0.45,554.7,1.5,1.3,1.85,27.778,662
2025-03-06T00:00:00.000Z,0.6,11.57,3.06,1.67,7.25,3.457,166
2025-03-07T00:00:00.000Z,0.73,32.4,5.7,4.09,7.57,3.224,481
2025-03-08T00:00:00.000Z,4.53,572.2,10.32,8.03,12.5,30.592,653
2025-03-09T00:00:00.000Z,11.7,67.56,19.1,14.05,21.67,6.005,656
2025-03-10T00:00:00.000Z,1.88,23.6,16.14,3.53,18.5,7.188,643
2025-03-11T00:00:00.000Z,0.3,23.1,1.5,0.9,2.08,2.063,656
2025-03-12T00:00:00.000Z,0.22,5.55,1.23,0.8,1.65,0.702,656
2025-03-13T00:00:00.000Z,0.3,24.58,1.7,1.02,2.75,2.69,449
2025-03-14T00:00:00.000Z,0.5,93.28,2.92,1.57,5.55,6.835,365
2025-03-15T00:00:00.000Z,7,11.63,8.6,7.67,10.69,1.591,17
2025-03-18T00:00:00.000Z,11.05,18.95,15.27,13.42,16.48,1.809,77
2025-03-19T00:00:00.000Z,5.75,71.8,9.77,8.3,11.38,3.552,663
2025-03-20T00:00:00.000Z,4.9,35.97,10.55,8.99,12.67,3.443,649
2025-03-21T00:00:00.000Z,3.03,77.31,7,6.13,11.2,8.692,659
2025-03-22T00:00:00.000Z,0.38,17.57,3.6,2.72,4.8,1.816,652
2025-03-23T00:00:00.000Z,0.63,20.6,1.75,1.3,2.22,1.219,672
2025-03-24T00:00:00.000Z,0.4,11.88,1.4,0.93,1.8,0.922,664
2025-03-25T00:00:00.000Z,0.2,14.45,2.09,1.6,2.88,1.431,674
2025-03-26T00:00:00.000Z,0.4,41.42,1.45,0.8,2.46,3.07,664
2025-03-27T00:00:00.000Z,0.22,3.35,1.3,0.95,1.67,0.678,254
2025-03-28T00:00:00.000Z,0.22,9.57,1.12,0.7,1.98,1.302,509
2025-03-29T00:00:00.000Z,0.2,9.35,1.38,0.9,2,1.05,662
2025-03-30T00:00:00.000Z,1.14,6.03,2.63,1.98,3.47,1.006,558
2025-03-31T00:00:00.000Z,0.5,18.17,1.6,1.14,2.29,1.06,625
2025-04-01T00:00:00.000Z,0.38,3.83,1.6,1,1.95,0.692,264
2025-04-02T00:00:00.000Z,2,17.48,4.99,3.17,6.13,2.179,146
2025-04-03T00:00:00.000Z,2.13,17.45,10.98,8.6,12.7,3.411,600
2025-04-04T00:00:00.000Z,3.92,23.75,13.82,7.75,16.52,5.057,657
2025-04-05T00:00:00.000Z,1.85,26.55,3.58,3.1,4.22,2.241,460
2025-04-06T00:00:00.000Z,0.4,19.89,2.12,1.23,3.1,1.368,408
2025-04-07T00:00:00.000Z,2.2,26.52,4.57,3.45,6.07,2.067,373
2025-04-08T00:00:00.000Z,2.67,19.14,7.6,5.5,9.44,3.001,626
2025-04-09T00:00:00.000Z,2.67,16.57,6.5,4.32,10.6,3.615,359
2025-04-10T00:00:00.000Z,2.5,13.4,5.07,4.07,6.22,1.878,527
2025-04-11T00:00:00.000Z,2.35,30.9,4.78,4.07,6.57,2.73,388
2025-04-12T00:00:00.000Z,0.56,187.95,5.18,4,8.73,9.184,547
2025-04-13T00:00:00.000Z,0.22,7.35,0.68,0.5,0.95,0.616,491
2025-04-14T00:00:00.000Z,0.1,4,0.47,0.35,0.65,0.343,660
2025-04-15T00:00:00.000Z,0.2,2.9,0.73,0.55,0.9,0.313,470
2025-04-16T00:00:00.000Z,0.3,21.9,1.05,0.77,1.4,1.361,660
2025-04-17T00:00:00.000Z,0.22,71.93,1.3,0.95,1.92,3.723,661
2025-04-18T00:00:00.000Z,1.2,10.88,2.9,2.1,3.67,1.359,663
2025-04-19T00:00:00.000Z,1.7,410.38,22.67,14.93,24.77,25.445,575
2025-04-20T00:00:00.000Z,2.65,242.55,5.85,4.57,14.73,21.525,611
2025-04-21T00:00:00.000Z,0.2,8.93,1.1,0.7,2,1.699,669
2025-04-22T00:00:00.000Z,0.32,2.58,0.9,0.7,1.1,0.329,608
2025-04-23T00:00:00.000Z,0.68,13.63,4.13,2.95,5.57,2.041,435
2025-04-24T00:00:00.000Z,0.8,32.28,1.8,1.45,5.84,2.885,644
2025-04-25T00:00:00.000Z,0.5,17,5.21,2.89,8.41,4.222,672
2025-04-26T00:00:00.000Z,0.5,281.33,1.63,1.14,4.18,16.192,677
2025-04-27T00:00:00.000Z,0.45,68.84,1.3,1.02,1.6,2.785,675
2025-04-28T00:00:00.000Z,0.8,17.88,2.02,1.73,2.47,1.191,672
2025-04-29T00:00:00.000Z,1.9,34.42,4.29,3,5.78,2.311,666
2025-04-30T00:00:00.000Z,3.1,16.3,7.28,5.65,10.13,3.018,645
2025-05-01T00:00:00.000Z,1.38,22.25,10.31,3.47,15.57,5.865,618
2025-05-02T00:00:00.000Z,0.4,80.8,1.39,0.98,2.2,3.506,560
2025-05-03T00:00:00.000Z,0.25,5.45,1.2,0.9,1.75,0.723,542
2025-05-04T00:00:00.000Z,0.43,55.1,1.1,0.88,1.45,2.348,591
2025-05-05T00:00:00.000Z,0.47,56.75,1.1,0.9,1.48,2.606,585
2025-05-06T00:00:00.000Z,0.55,184.3,1.3,1.05,1.88,7.124,664
2025-05-07T00:00:00.000Z,1.02,9.5,2.67,2.15,3.1,0.95,651
2025-05-08T00:00:00.000Z,1.1,13.3,3,1.83,3.72,1.352,655
2025-05-09T00:00:00.000Z,1.73,18.98,3.75,3.1,4.69,1.757,605
2025-05-10T00:00:00.000Z,1.52,17.25,4.09,2.5,5.09,1.59,570
2025-05-11T00:00:00.000Z,2.6,33.47,3.92,3.4,5.18,2.526,595
2025-05-12T00:00:00.000Z,2.92,15.68,8.05,5.78,9.15,2.505,662
2025-05-13T00:00:00.000Z,1.42,11.77,3.95,2.4,7.47,2.75,671
2025-05-14T00:00:00.000Z,1.9,22.05,5.05,4.3,5.84,1.39,665
2025-05-15T00:00:00.000Z,0.75,25.58,2.1,1.65,5.35,2.169,671
2025-05-16T00:00:00.000Z,0.8,25.58,2.58,1.95,3.32,1.675,660
2025-05-17T00:00:00.000Z,1.42,90.03,3.15,2.2,3.97,4.794,657
2025-05-18T00:00:00.000Z,1.1,236.35,3.78,2.92,4.7,17.484,651
2025-05-19T00:00:00.000Z,1,19.23,3.32,2.2,3.97,1.366,658
2025-05-20T00:00:00.000Z,1.48,18.67,4.55,3.32,5.55,1.682,660
2025-05-21T00:00:00.000Z,0.9,10.35,3.33,2.27,5.13,2.065,654
2025-05-22T00:00:00.000Z,1.2,6.07,3.3,2.72,4.07,0.841,647
2025-05-23T00:00:00.000Z,0.93,25.02,3.42,1.9,4.4,2.677,666
2025-05-24T00:00:00.000Z,0.6,36,3.2,2.04,3.8,2.168,675
2025-05-25T00:00:00.000Z,0.2,126.72,0.93,0.75,1.17,7.037,665
2025-05-26T00:00:00.000Z,0.2,10.4,1.1,0.85,1.4,0.624,661
2025-05-27T00:00:00.000Z,0.2,8.27,1,0.75,1.67,0.94,660
2025-05-28T00:00:00.000Z,0.2,39.85,1.05,0.65,1.98,2.583,665
2025-05-29T00:00:00.000Z,0.3,12.73,0.93,0.63,1.4,0.839,666
2025-05-30T00:00:00.000Z,0.35,24.08,0.93,0.7,1.12,1.71,654
2025-05-31T00:00:00.000Z,0.17,3.85,0.98,0.6,1.85,0.828,667
2025-06-01T00:00:00.000Z,0.28,4.65,1.12,0.8,1.45,0.466,670
2025-06-02T00:00:00.000Z,0.1,99.1,1.5,1.2,1.8,4.183,666
2025-06-03T00:00:00.000Z,0.15,5.03,1.25,1,1.52,0.473,666
2025-06-04T00:00:00.000Z,0.3,8,1.26,0.95,1.58,0.607,658
2025-06-05T00:00:00.000Z,0.1,4.18,0.6,0.4,0.77,0.333,647
2025-06-06T00:00:00.000Z,0.28,20.52,0.75,0.56,0.98,1.425,663
2025-06-07T00:00:00.000Z,0.13,3.7,0.8,0.63,1.02,0.327,653
2025-06-08T00:00:00.000Z,0.5,41.15,3.13,1.29,8.93,5.438,624
2025-06-09T00:00:00.000Z,0.1,17.39,6.68,2.4,8.1,3.979,667
2025-06-10T00:00:00.000Z,0.1,55.35,4.63,3.42,5.15,3.084,662
2025-06-11T00:00:00.000Z,0.75,13.55,3.89,2.58,5.18,1.779,656
2025-06-12T00:00:00.000Z,1.4,9.43,5.2,3.9,6.18,1.546,594
2025-06-13T00:00:00.000Z,0.1,17.82,3.22,1.65,4.13,1.942,655
2025-06-14T00:00:00.000Z,1.25,14.85,3.3,2.62,3.95,1.155,669
2025-06-15T00:00:00.000Z,0.8,18.35,1.85,1.45,2.33,1.084,415
2025-06-16T00:00:00.000Z,3,12.18,5.09,4,5.84,1.241,473
2025-06-17T00:00:00.000Z,0.77,8.94,2.15,1.8,2.54,0.725,399
2025-06-18T00:00:00.000Z,0.9,12.4,2.7,1.75,5.43,2.86,479
2025-06-19T00:00:00.000Z,1.17,65.05,2.92,2.35,4.25,3.252,623
2025-06-20T00:00:00.000Z,2.15,9.85,5.8,3.9,6.8,1.714,618
2025-06-21T00:00:00.000Z,2.47,28.2,6.2,5,8.47,2.323,556
2025-06-22T00:00:00.000Z,0.38,97.15,1.14,0.85,2.1,4.504,620
2025-06-23T00:00:00.000Z,0.5,8.15,1.12,0.88,1.63,0.599,637
2025-06-24T00:00:00.000Z,0.1,4.84,0.85,0.6,1.42,0.539,659
2025-06-25T00:00:00.000Z,0.3,17.2,0.8,0.68,1,0.761,660
2025-06-26T00:00:00.000Z,0.2,30.55,1.12,0.82,1.63,1.537,660
2025-06-27T00:00:00.000Z,0.4,5.32,1.63,0.98,2.15,0.744,658
2025-06-28T00:00:00.000Z,0.85,9.44,1.85,1.6,2.15,0.663,664
2025-06-29T00:00:00.000Z,0.7,97.13,1.85,1.48,2.58,5.041,662
2025-06-30T00:00:00.000Z,0.1,16.13,0.75,0.55,1,0.961,476
2025-07-01T00:00:00.000Z,0.5,9.52,1.52,1.14,2.19,0.828,656
2025-07-02T00:00:00.000Z,0.3,5.97,1.3,0.9,1.85,0.755,654
2025-07-03T00:00:00.000Z,0.56,3.85,1.75,1.2,2.29,0.618,634
2025-07-04T00:00:00.000Z,0.2,7.05,2.22,1.73,2.54,0.775,655
2025-07-05T00:00:00.000Z,0,40.95,0.9,0.56,1.5,2.14,662
2025-07-06T00:00:00.000Z,0.1,2.83,1.1,0.7,1.5,0.492,612
2025-07-07T00:00:00.000Z,0.9,4.32,1.79,1.5,2.13,0.472,660
2025-07-08T00:00:00.000Z,0.4,8.4,1.5,1.3,1.88,0.627,654
2025-07-09T00:00:00.000Z,1,5.75,1.9,1.6,2.29,0.52,662
2025-07-10T00:00:00.000Z,0.82,11.25,2.33,1.85,3.03,1.13,654
2025-07-11T00:00:00.000Z,0.82,20.38,2.1,1.67,2.75,1.284,664
2025-07-12T00:00:00.000Z,1.08,89.15,2.2,1.73,2.78,6.029,660
2025-07-13T00:00:00.000Z,1.23,70.31,3.07,2.42,4,3.216,666
2025-07-14T00:00:00.000Z,0.3,18.48,1.17,0.8,1.9,1.463,651
2025-07-15T00:00:00.000Z,0.1,5.3,0.9,0.65,1.2,0.469,659
2025-07-16T00:00:00.000Z,0.45,38.85,1.5,1.23,1.92,1.537,664
2025-07-17T00:00:00.000Z,0.3,20.05,1.6,1.1,1.95,1.014,668
2025-07-18T00:00:00.000Z,0.38,10.5,1.1,0.9,1.33,0.6,666
2025-07-19T00:00:00.000Z,0.4,12.3,1.4,0.98,1.85,0.989,668
2025-07-20T00:00:00.000Z,0.5,20.13,3.13,2.13,4.2,1.827,667
2025-07-21T00:00:00.000Z,0.32,20.17,1.8,1.05,2.52,1.096,666
2025-07-22T00:00:00.000Z,0.2,18.52,0.93,0.7,1.3,1.937,668
2025-07-23T00:00:00.000Z,1.48,23.9,11.38,7.57,13.55,3.885,672
2025-07-24T00:00:00.000Z,5.8,22.9,12,8.3,14.32,3.402,671
2025-07-25T00:00:00.000Z,0.4,14.18,2.13,1.3,9.48,4.276,675
2025-07-26T00:00:00.000Z,0.75,23.45,2.5,1.8,3.4,1.348,668
2025-07-27T00:00:00.000Z,1.75,4.22,2.72,2.42,3.05,0.423,674
2025-07-28T00:00:00.000Z,0.5,16.6,1.6,1.2,2.22,1.044,670
2025-07-29T00:00:00.000Z,0.13,10.38,1,0.6,1.5,0.724,660
2025-07-30T00:00:00.000Z,0.5,82.07,1.4,1.12,1.77,4.881,648
2025-07-31T00:00:00.000Z,0.6,14.82,2.29,1.5,3.1,1.311,659
2025-08-01T00:00:00.000Z,0.28,28.1,0.9,0.65,1.14,1.632,666
2025-08-02T00:00:00.000Z,0.98,35.54,2.27,1.73,2.9,2.052,664
2025-08-03T00:00:00.000Z,0.1,35.33,1.77,0.8,2.6,2.332,642
2025-08-04T00:00:00.000Z,0.3,4.28,1.14,0.9,1.47,0.538,449
2025-08-05T00:00:00.000Z,0.8,10.68,1.77,1.42,2.15,0.592,607
2025-08-06T00:00:00.000Z,1.4,4.07,2.15,1.95,2.42,0.398,379
2025-08-07T00:00:00.000Z,0.2,11.8,0.82,0.5,2,1.346,639
2025-08-08T00:00:00.000Z,0.6,5.2,1.77,1.4,2.19,0.639,492
2025-08-09T00:00:00.000Z,0.88,31.05,2.25,1.6,2.78,2.114,459
2025-08-10T00:00:00.000Z,0.63,10.6,2.22,1.38,3.25,1.31,367
2025-08-11T00:00:00.000Z,2.15,56.03,3.72,2.9,5.62,3.558,373
2025-08-12T00:00:00.000Z,3.17,28.63,6.52,5.2,9.55,5.075,640
2025-08-13T00:00:00.000Z,1.05,20.02,11.4,6.74,15.08,5.524,509
2025-08-14T00:00:00.000Z,0.9,15.63,1.88,1.5,2.4,0.989,384
2025-08-15T00:00:00.000Z,2.1,15.65,4,3.34,5.35,2.364,601
2025-08-16T00:00:00.000Z,1.8,20.38,7.13,4.72,11.65,3.936,655
2025-08-17T00:00:00.000Z,2.27,4.68,3.3,2.97,3.58,0.443,169
2025-08-18T00:00:00.000Z,5.18,8.93,8.27,6.73,8.6,1.458,4
2025-08-19T00:00:00.000Z,0.6,6.88,2.88,1.91,4.75,1.651,324
2025-08-20T00:00:00.000Z,1.1,3.3,1.77,1.55,2.06,0.611,8
2025-08-21T00:00:00.000Z,1.17,1.17,1.17,1.17,1.17,0,1
2025-08-22T00:00:00.000Z,1.6,6.4,3.2,2.7,4.05,0.86,271
2025-08-23T00:00:00.000Z,0.93,5.43,2.65,1.92,3.94,1.136,320
2025-08-24T00:00:00.000Z,1.63,21.77,3,2.52,3.65,1.8,247
2025-08-25T00:00:00.000Z,0.3,14.82,2.1,1.24,4.19,1.817,321
2025-08-26T00:00:00.000Z,0.2,28.35,1.12,0.9,1.7,1.711,474
2025-08-27T00:00:00.000Z,0.25,3.85,1.08,0.8,1.7,0.756,675
2025-08-28T00:00:00.000Z,0.38,3.38,1.3,0.93,1.65,0.489,677
2025-08-29T00:00:00.000Z,0.5,2.67,1.29,1.05,1.5,0.344,660
2025-08-30T00:00:00.000Z,0.1,12.52,1.23,0.9,1.55,0.771,656
2025-08-31T00:00:00.000Z,0.45,10.57,1.42,1.08,1.75,0.787,657
2025-09-01T00:00:00.000Z,0.55,8.43,1.4,1.12,1.67,0.559,641
2025-09-02T00:00:00.000Z,0.5,2.92,1.14,0.98,1.35,0.353,645
2025-09-03T00:00:00.000Z,0.2,2.67,1.27,0.99,1.6,0.442,324
2025-09-05T00:00:00.000Z,0.25,1.7,0.7,0.6,0.85,0.205,230
2025-09-06T00:00:00.000Z,0.5,1.1,0.7,0.66,0.73,0.128,20
2025-09-07T00:00:00.000Z,0.1,5.28,0.93,0.45,1.63,1.365,299
2025-09-08T00:00:00.000Z,0.32,2.9,1.1,0.73,1.4,0.457,334
2025-09-09T00:00:00.000Z,0.2,3.6,0.82,0.63,1.14,0.453,649
2025-09-10T00:00:00.000Z,0.1,11.82,0.8,0.55,1.12,0.665,597
2025-09-11T00:00:00.000Z,0.3,5.95,0.82,0.63,1.02,0.379,622
2025-09-12T00:00:00.000Z,0.2,6,0.8,0.65,1.01,0.47,652
2025-09-13T00:00:00.000Z,0.2,2.63,0.85,0.6,1.12,0.381,638
2025-09-14T00:00:00.000Z,0.1,6.97,1.05,0.77,1.38,0.609,640
2025-09-15T00:00:00.000Z,0.13,4.15,1.12,0.84,1.42,0.472,540
2025-09-16T00:00:00.000Z,0.4,9.69,1.1,0.8,1.4,0.634,655
2025-09-17T00:00:00.000Z,0,2.97,1.1,0.3,1.63,0.704,650
2025-09-18T00:00:00.000Z,0.2,2.97,1.35,0.9,1.7,0.534,645
2025-09-19T00:00:00.000Z,0.2,37.65,0.7,0.5,1.76,3.652,637
2025-09-20T00:00:00.000Z,0.5,105.95,2.38,1.73,3.15,5.961,536
2025-09-21T00:00:00.000Z,0.28,3.22,1,0.73,1.35,0.467,650
2025-09-22T00:00:00.000Z,0.5,7.38,1.27,1,1.9,1.07,658
2025-09-23T00:00:00.000Z,0.3,16.95,2.04,1,3.22,2.555,652
2025-09-24T00:00:00.000Z,0.73,19.32,2.12,1.58,3.76,2.571,664
2025-09-25T00:00:00.000Z,0.25,9.65,2.5,0.8,3.7,2.05,671
2025-09-26T00:00:00.000Z,0.6,27.05,1.55,1.14,1.95,1.974,659
2025-09-27T00:00:00.000Z,0.2,13.07,1.4,1.09,1.92,1.175,665
2025-09-28T00:00:00.000Z,0.68,10.3,1.42,1.12,3.14,2.182,661
2025-09-29T00:00:00.000Z,0.7,5.4,2.02,1.52,2.83,0.895,654
